ncaa_id,team,player_id,name,jersey,height_ft,height_in,position_clean,year_clean,redshirt,hometown_clean,state_clean,country_clean
371,Loyola-Chicago,2092,Anna Brown,22,5,10,GUARD,Senior,0,"WAUKEE, IOWA",IA,USA
371,Loyola-Chicago,2093,Maya Chandler,10,5,7,GUARD,Junior,0,"MARTINSVILLE, IND",IN,USA
371,Loyola-Chicago,2094,Sam Galanopoulos,12,5,8,GUARD,Senior,0,"SKOKIE, ILL",IL,USA
371,Loyola-Chicago,2095,Julia Hoefling,55,6,1,FORWARD,Senior,0,"CINCINNATI, OHIO",OH,USA
371,Loyola-Chicago,2096,Destiny Jackson,30,5,10,FORWARD,Sophomore,0,"FORT WAYNE, IND",IN,USA
371,Loyola-Chicago,2097,Jala Johnson,1,5,8,GUARD,Senior,0,"TOLEDO, OHIO",OH,USA
371,Loyola-Chicago,2098,Maddie Scarborough,35,5,10,GUARD,Sophomore,0,"MANASSAS, VA",VA,USA
371,Loyola-Chicago,2099,Sitori Tanin,15,6,2,FORWARD,Junior,0,"MIDDLETON, WIS",WI,USA
371,Loyola-Chicago,2100,Sophia Nolan,14,6,1,FORWARD,Senior,0,"VALPARAISO, IND",IN,USA
371,Loyola-Chicago,2101,Whitney Dunn,24,5,9,GUARD,Freshman,0,"CHICAGO, ILL",IL,USA
371,Loyola-Chicago,2102,Mallory Ramage,25,5,10,GUARD,Freshman,0,"MATTOON, ILL",IL,USA
371,Loyola-Chicago,2103,Emma Nolan,41,6,1,FORWARD,Senior,0,"VALPARAISO, IND",IN,USA
371,Loyola-Chicago,2195,Kira Chivers,13,5,3,GUARD,Freshman,0,"CHICAGO, ILL",IL,USA
314,Jackson St.,2248,Daja Woodard,0,6,3,FORWARD,Senior,1,"MOBILE, ALA",AL,USA
314,Jackson St.,2249,Ti'Ian Boler,1,6,1,GUARD,Junior,0,"MERIDIAN, MISS",MS,USA
314,Jackson St.,2250,Miya Crump,2,6,1,GUARD,Senior,1,"HOUSTON, TEXAS",TX,USA
314,Jackson St.,2251,Laila Walker,5,6,4,CENTER,Freshman,0,"GULFPORT, MISS",MS,USA
314,Jackson St.,2252,Keshuna Luckett,10,5,8,GUARD,Senior,0,"JACKSON, MISS",MS,USA
314,Jackson St.,2253,Daphane White,11,6,5,CENTER,Senior,1,"GULFPORT, MISS",MS,USA
314,Jackson St.,2254,Jariyah Covington,12,5,5,GUARD,Graduate Student,0,"STARKVILLE, MISS",MS,USA
314,Jackson St.,2255,Angel Jackson,15,6,6,FORWARD,Senior,0,"RICHMOND, CALIF",CA,USA
314,Jackson St.,2256,Areyanna Hunter,20,5,6,GUARD,Sophomore,0,"LOUISVILLE, MISS",MS,USA
314,Jackson St.,2258,Shelomi Sanders,22,5,7,GUARD,Freshman,0,"ROCKWALL, TEXAS",TX,USA
314,Jackson St.,2259,Ja'Leah Hickmon,23,6,0,GUARD,Sophomore,0,"NEWTON, MISS",MS,USA
314,Jackson St.,2260,Liz Martino,24,6,0,GUARD,Junior,0,"LANHAM, MD",MD,USA
314,Jackson St.,2261,Alexis Roberts,25,6,2,FORWARD,Sophomore,0,"NEWTON, MISS",MS,USA
314,Jackson St.,2262,Hayleigh Breland,30,5,7,GUARD,Freshman,0,"WIGGINS, MISS",MS,USA
314,Jackson St.,2263,Kennedy Ransom,34,6,2,FORWARD,Sophomore,0,"FLORA, MISS",MS,USA
361,Long Island,2743,Zoée Hache,2,5,6,GUARD,Junior,0,"NORMANDY, FRANCE",,FRANCE
361,Long Island,2744,Emaia O'Brien,1,5,1,GUARD,Sophomore,0,"DETROIT, MICH",MI,USA
487,North Alabama,2792,Alexis Callins,15,5,8,GUARD,Junior,0,"MARTIN, TENNESSEE",TN,USA
487,North Alabama,2793,Skyler Gill,32,5,11,GUARD/FORWARD,Sophomore,0,"WICHITA, KANSAS",KS,USA
487,North Alabama,2794,Olivia Jones,20,5,10,GUARD,Sophomore,0,"JACKSON, TENNESSEE",TN,USA
487,North Alabama,2795,Jade Moore,2,5,7,GUARD,Junior,0,"SAINT LOUIS, MISSOURI",MO,USA
487,North Alabama,2796,Hina Suzuki,24,5,3,GUARD,Graduate Student,0,"HAMAMATSU, JAPAN",,JAPAN
487,North Alabama,2798,Cameron Jones,0,6,2,FORWARD,Freshman,0,"BROADVIEW HEIGHTS, OHIO",OH,USA
487,North Alabama,2799,Emma Kate Tittle,1,5,7,GUARD,Freshman,0,"TUSCUMBIA, ALABAMA",AL,USA
487,North Alabama,2800,Ruth Balogun,3,5,10,FORWARD,Sophomore,0,"LAGOS, NIGERIA",,NIGERIA
487,North Alabama,2801,Sara Wohlgemuth,5,5,4,GUARD,Sophomore,0,"MADISON, CONNECTICUT",CT,USA
487,North Alabama,2802,Lexus Green,11,5,5,GUARD,Junior,0,"BAKERSFIELD, CALIFORNIA",CA,USA
487,North Alabama,2803,Rhema Pegues,21,5,8,GUARD,Freshman,0,"OLIVE BRANCH, MISSISSIPPI",MS,USA
487,North Alabama,2804,Tyra Flowers,22,5,11,FORWARD,Freshman,0,"WINCHESTER, KENTUCKY",KY,USA
487,North Alabama,2805,Alyssa Clutter,23,5,9,GUARD,Freshman,0,"WASHINGTON, PENNSYLVANIA",PA,USA
176,DePaul,2840,Kierra Collier,11,5,6,GUARD,Senior,0,"LEE SUMMIT, MO",MO,USA
176,DePaul,2842,Aneesah Morrow,24,6,1,FORWARD,Sophomore,0,"CHICAGO, ILL",IL,USA
176,DePaul,2843,Nazlah Morrow,15,6,1,FORWARD,Senior,0,"CHICAGO, ILL",IL,USA
176,DePaul,2844,Keke Rimmer,1,5,10,GUARD,Senior,0,"MAYWOOD, ILL",IL,USA
176,DePaul,2845,Darrione Rogers,21,5,11,GUARD,Junior,0,"CHICAGO, ILL",IL,USA
176,DePaul,2846,Jorie Allen,33,6,0,FORWARD,Senior,0,"BEDFORD, IND",IN,USA
176,DePaul,2847,Kendall Holmes,35,5,11,GUARD,Junior,0,"PLAINFIELD, ILL",IL,USA
176,DePaul,2848,Tara Daye,0,5,10,GUARD,Freshman,0,"NEWARK, NJ",NJ,USA
176,DePaul,2849,Jade Edwards,12,5,9,GUARD,Graduate Student,0,"CHICAGO, ILL",IL,USA
176,DePaul,2850,Madisen Wardell,5,6,0,GUARD/FORWARD,Freshman,0,"DETROIT, MICH",MI,USA
176,DePaul,2851,Haley Walker,10,5,8,GUARD,Freshman,0,"BURLINGTON, VT",VT,USA
176,DePaul,2852,Maeve McErlane,13,5,10,GUARD,Freshman,0,"PHILADELPHIA, PA",PA,USA
176,DePaul,2853,Zaria Hurston,20,5,10,FORWARD,Freshman,0,"DECATUR, GA",GA,USA
176,DePaul,2854,Anaya Peoples,22,5,11,GUARD,Senior,0,"DANVILLE, ILL",IL,USA
695,UT Martin,2870,Shae Littleford,11,5,7,GUARD,Sophomore,0,"CHARLESTON, ILL",IL,USA
695,UT Martin,2871,Paige Pipkin,25,5,10,GUARD,Graduate Student,0,"HENDERSON, TENN",TN,USA
695,UT Martin,2872,Seygan Robins,5,5,8,GUARD,Graduate Student,0,"HARRODSBURG, KY",KY,USA
695,UT Martin,2873,Ella Thompson,2,5,11,FORWARD,Sophomore,0,"BARDSTOWN, KY",KY,USA
695,UT Martin,2874,Anaya Brown,4,6,1,FORWARD,Freshman,0,"LEXINGTON, KY",KY,USA
695,UT Martin,2875,Sharnecce Currie-Jelks,23,6,2,FORWARD,Freshman,0,"JACKSON, TENN",TN,USA
695,UT Martin,2876,Clara Garland,14,6,5,CENTER,Freshman,0,"IUKA, MISS",MS,USA
695,UT Martin,2877,Haley Hallett,20,6,1,FORWARD,Freshman,0,"SAVANNAH, TENN",TN,USA
695,UT Martin,2878,Kenley McCarn,44,5,11,GUARD/FORWARD,Freshman,0,"MELBOURNE, ARK",AR,USA
695,UT Martin,2879,Lexi Rubel,12,6,1,GUARD/FORWARD,Freshman,0,"CAPE GIRARDEAU, MO",MO,USA
695,UT Martin,2880,Josie Storey,33,5,10,GUARD,Freshman,0,"MOUNTAIN VIEW, ARK",AR,USA
695,UT Martin,2881,Diamond Cannon,3,5,10,FORWARD,Junior,0,"DETROIT, MICH",MI,USA
695,UT Martin,2882,Sydneey Boykin,0,5,9,GUARD,Junior,0,"CLARKSVILLE, TENN",TN,USA
165,Coppin State,2898,Jaia Alexander,20,5,11,GUARD,Graduate Student,0,"BALTIMORE, MD",MD,USA
165,Coppin State,2899,Colleen Bucknor,21,5,11,FORWARD,Sophomore,1,"MIAMI, FLA",FL,USA
165,Coppin State,2900,Hope Evans,13,5,5,GUARD,Sophomore,1,"BOWIE, MD",MD,USA
165,Coppin State,2901,Cortney Gardner,24,5,7,GUARD,Sophomore,0,"MCDONOUGH, GA",GA,USA
165,Coppin State,2902,Alexandria Hamilton,2,5,7,GUARD,Junior,1,"COLUMBUS, OHIO",OH,USA
165,Coppin State,2903,Khya Jenkins,23,6,0,FORWARD,Sophomore,0,"DEER PARK, NY",NY,USA
165,Coppin State,2904,Jalynda Salley,45,6,4,CENTER,Senior,1,"REYNOLDSBURG, OHIO",OH,USA
165,Coppin State,2905,Mossi Staples,1,5,7,GUARD,Junior,1,"FORT WASHINGTON, MD",MD,USA
165,Coppin State,2906,Nadjy Amira,5,6,4,FORWARD/CENTER,Sophomore,1,"PHILADELPHIA, PA",PA,USA
165,Coppin State,2907,Jewel Watkins,10,5,11,GUARD/FORWARD,Sophomore,0,"WHITEHALL, OHIO",OH,USA
165,Coppin State,2908,Charia Roberts,15,6,0,FORWARD,Junior,0,"PIKESVILLE, MD",MD,USA
136,Chicago State,2942,Ana Haklicka,1,5,7,GUARD,Junior,0,"DUBROVNIK, CROATIA",,CROATIA
136,Chicago State,2943,Quentarra Mitchell,25,5,9,FORWARD,Senior,0,"NASHVILLE, TENNESSEE",TN,USA
136,Chicago State,2944,Janiah Newell,21,5,5,GUARD,Senior,0,"DANVILLE, ILLINOIS",IL,USA
136,Chicago State,2945,Taylor Norris,12,5,10,FORWARD,Sophomore,0,"ROCHESTER, NEW YORK",NY,USA
136,Chicago State,2946,Laura Segues,10,5,10,GUARD/FORWARD,Junior,0,"CASTELLOLI, SPAIN",,SPAIN
136,Chicago State,2947,Shelby Clark,5,5,8,GUARD,Junior,0,"LAS VEGAS, NEVADA",NV,USA
136,Chicago State,2948,Jacia Cunningham,15,5,8,GUARD,Freshman,0,"MILWAUKEE, WISCONSIN",WI,USA
136,Chicago State,2949,Josie Hill,14,6,1,CENTER,Freshman,0,"RAPID CITY, SOUTH DAKOTA",SD,USA
136,Chicago State,2950,Yzabelle Laualofa Tevao,31,6,1,FORWARD,Junior,0,"SOUTH AUCKLAND, NEW ZEALAND",,NEW ZEALAND
136,Chicago State,2951,Tae'lor Willard,2,5,6,GUARD,Senior,0,"ARLINGTON, VIRGINIA",VA,USA
165,Coppin State,3002,LaShawna Robinson,22,6,1,FORWARD,Junior,0,"SEAT PLEASANT, MD",MD,USA
165,Coppin State,3003,Lucia Reos,4,5,7,GUARD,Freshman,0,"VALENCIA, SPAIN",,SPAIN
136,Chicago State,3035,Princess Hester,11,6,1,FORWARD,Freshman,0,"SPRING HILL, FLORIDA",FL,USA
136,Chicago State,3036,Ahlea Myers,30,5,5,GUARD,Graduate Student,0,"COLUMBIA, SOUTH CAROLINA",SC,USA
361,Long Island,3043,Shyan Mwai,5,5,6,GUARD,Graduate Student,0,"LOWELL, MASS",MA,USA
361,Long Island,3053,Jeanine Brandsma,20,6,2,FORWARD,Freshman,0,"EGUZON CHANTÔME, FRANCE",,FRANCE
361,Long Island,3070,Cristina Bermejo,3,6,0,GUARD/FORWARD,Senior,0,"SANT JUST DESVERN, BARCELONA, SPAIN",,SPAIN
432,Mississippi Valley State,3095,Kerrigan Johnson,3,5,7,GUARD,Senior,0,"ATLANTA, GEORGIA",GA,USA
432,Mississippi Valley State,3096,Zakiya Mahoney,5,5,9,GUARD,Graduate Student,0,"OAKLAND, CALIFORNIA",CA,USA
432,Mississippi Valley State,3099,Krisen Hunt,25,5,8,GUARD,Senior,0,"ELKHART, INDIANA",IN,USA
432,Mississippi Valley State,3100,Milia Gibson,32,5,10,FORWARD,Junior,0,"RICHMOND, CALIFORNIA",CA,USA
361,Long Island,3102,Antoaneta Alexe,24,5,11,GUARD/FORWARD,Junior,0,"BUCHAREST, ROMANIA",,ROMANIA
432,Mississippi Valley State,3103,Zaria Harleaux,11,6,1,FORWARD,Junior,0,"BATON ROUGE, LOUISIANA",LA,USA
432,Mississippi Valley State,3104,Elisa Saffold,15,5,8,GUARD,Junior,0,"BIRMINGHAM, ALABAMA",AL,USA
432,Mississippi Valley State,3107,Niamey Guillory,22,5,10,FORWARD,Freshman,0,"OAKLAND, CALIFORNIA",CA,USA
432,Mississippi Valley State,3108,SyAnn Holmes,23,6,1,FORWARD,Senior,0,"EVANSTON, ILLINOIS",IL,USA
361,Long Island,3163,TaShun Bryson,4,5,10,GUARD,Sophomore,0,"MEMPHIS, TENN",TN,USA
361,Long Island,3171,Iris Mbulito,13,6,0,GUARD,Graduate Student,0,"LAS PALMAS, GRAN CANARIA, SPAIN",,SPAIN
361,Long Island,3179,Kayla Tilus,15,5,11,GUARD,Freshman,0,"BRIDGEPORT, CONN",CT,USA
361,Long Island,3220,Mariah Elohim,11,5,10,GUARD,Freshman,0,"WESTLAKE VILLAGE, CALIF",CA,USA
361,Long Island,3221,Claire Henson,10,5,10,GUARD,Freshman,0,"GERMANTOWN, OHIO",OH,USA
432,Mississippi Valley State,3221,Lexus Eagle Chasing,21,5,8,GUARD,Senior,0,"RAPID CITY, SOUTH DAKOTA",SD,USA
432,Mississippi Valley State,3222,Kyriana Jones,2,5,10,GUARD,Freshman,0,"LITTLE ROCK, ARKANSAS",AR,USA
432,Mississippi Valley State,3223,Anjanae Mueck,24,6,1,FORWARD,Junior,0,"PHOENIX, ARIZONA",AZ,USA
432,Mississippi Valley State,3224,Daisha Seltzer,10,5,9,GUARD,Junior,0,"ST LOUIS, MISSOURI",MO,USA
432,Mississippi Valley State,3225,Areyana Williams,13,5,9,FORWARD,Junior,0,"SELMA, ALABAMA",AL,USA
432,Mississippi Valley State,3291,Ameerah Ali,20,5,7,GUARD,Sophomore,0,"LOS ANGELES, CALIFORNIA",CA,USA
14927,Belmont,3326,Caroline Bachus,30,6,2,FORWARD,Freshman,0,"ATHENS, ALA",AL,USA
14927,Belmont,3327,Nikki Baird,23,6,0,GUARD,Senior,0,"WHEATON, ILL",IL,USA
361,Long Island,3327,De'Asia Thomas,0,6,0,FORWARD,Junior,0,"TULSA, OKLA",OK,USA
14927,Belmont,3328,Madison Bartley,3,6,3,FORWARD,Junior,0,"KETTERING, OHIO",OH,USA
361,Long Island,3328,Dia Dénes,14,6,1,FORWARD,Freshman,0,"BUDAPEST, HUNGARY",,HUNGARY
14927,Belmont,3329,Kendal Cheesman,14,6,2,FORWARD,Sophomore,0,"TAMPA, FLA",FL,USA
361,Long Island,3329,Ashley Austin,12,5,6,GUARD,Junior,0,"COMPTON, CALIF",CA,USA
14927,Belmont,3330,Sydni Harvey,5,5,10,GUARD,Graduate Student,0,"NASHVILLE, TENN",TN,USA
361,Long Island,3330,Sydni Smith,33,6,2,CENTER,Freshman,0,"TULSA, OKLA",OK,USA
14927,Belmont,3331,Brooke Highmark,4,5,8,GUARD,Freshman,0,"ST LOUIS, MO",MO,USA
14927,Belmont,3332,Kate Hollifield,24,5,10,GUARD,Freshman,0,"SHELBY, NC",NC,USA
14927,Belmont,3333,Tuti Jones,0,5,7,GUARD,Junior,0,"TROY, ALA",AL,USA
14927,Belmont,3334,Kilyn McGuff,12,6,0,GUARD,Sophomore,0,"COLUMBUS, OHIO",OH,USA
14927,Belmont,3335,Tessa Miller,22,6,2,FORWARD,Sophomore,0,"CROSSVILLE, TENN",TN,USA
14927,Belmont,3336,Blair Schoenwald,10,5,8,GUARD,Junior,0,"BRENTWOOD, TENN",TN,USA
14927,Belmont,3337,Destinee Wells,11,5,6,GUARD,Junior,0,"LAKELAND, TENN",TN,USA
665,Southern,3498,Diamond Hunter,0,5,8,GUARD,Junior,0,"BATON ROUGE, LA",LA,USA
665,Southern,3499,Chloe Fleming,4,5,6,GUARD,Senior,0,"BOURG, LA",LA,USA
488,N.C. A&T,3499,Chaniya Clark,33,6,4,CENTER,Freshman,1,"FORT MYERS, FLA",FL,USA
665,Southern,3500,Ra'von Robertson,5,5,9,GUARD,Junior,0,"PLATTENVILLE, LA",LA,USA
665,Southern,3501,Aleighyah Fontenot,2,5,9,GUARD,Sophomore,0,"FRESNO, TX",TX,USA
488,N.C. A&T,3501,Jordyn Dorsey,21,5,9,GUARD,Sophomore,0,"AUGUSTA, GA",GA,USA
665,Southern,3502,Xyllize Harrison,32,6,4,CENTER,Sophomore,0,"GARLAND, TX",TX,USA
488,N.C. A&T,3502,Jazmin Harris,40,6,3,CENTER,Graduate Student,0,"MCLEANSVILLE, NC",NC,USA
665,Southern,3503,Genovea Johnson,25,5,8,GUARD,Senior,0,"FORT LAUDERDALE, FL",FL,USA
488,N.C. A&T,3503,Nahndi Smith,23,5,6,GUARD,Sophomore,0,"HENDERSONVILLE, NC",NC,USA
665,Southern,3504,Tionna Lidge,21,6,4,CENTER,Sophomore,0,"EL PASO, TX",TX,USA
665,Southern,3505,Amani Mcwain,20,5,8,GUARD,Senior,0,"RUSTON, LA",LA,USA
488,N.C. A&T,3505,Levossie Taylor,12,5,11,FORWARD,Junior,0,"PRINCETON, NC",NC,USA
665,Southern,3506,Tyeniesha Metcalf,12,5,6,GUARD,Senior,0,"SOUTHAVEN, MS",MS,USA
488,N.C. A&T,3506,D’Mya Tucker,10,5,11,GUARD,Junior,0,"ORANGEBURG, SC",SC,USA
665,Southern,3507,Soniyah Reed,14,6,0,GUARD,Sophomore,0,"SLIDELL, LA",LA,USA
488,N.C. A&T,3507,Nina Worthey,13,6,1,FORWARD,Sophomore,1,"NORTH PLAINFIELD, NJ",NJ,USA
665,Southern,3508,Raven White,44,6,1,FORWARD,Senior,0,"FORT LAUDERDALE, FL",FL,USA
488,N.C. A&T,3508,Nyah Willis,22,5,10,GUARD,Senior,0,"SAN JOSE, CALIF",CA,USA
665,Southern,3509,McKayla Marshall,1,5,3,GUARD,Senior,0,"BATON ROUGE, LA",LA,USA
488,N.C. A&T,3509,Laila Acox,0,6,0,FORWARD,Sophomore,0,"BLYTHEWOOD, SC",SC,USA
665,Southern,3510,Taylor Williams,3,5,8,GUARD,Senior,0,"RAHWAY, NJ",NJ,USA
488,N.C. A&T,3510,Tamyra Council,5,6,0,FORWARD,Freshman,0,"LUMBERTON, NC",NC,USA
665,Southern,3511,Sky Castro,15,6,2,FORWARD,Junior,0,"QUEENS, NY",NY,USA
488,N.C. A&T,3511,Maleia Bracone,24,5,10,GUARD,Junior,0,"ANDERSON, SC",SC,USA
665,Southern,3512,Sirviva Legions,22,5,7,GUARD,Freshman,0,"BROOKLYN, NY",NY,USA
488,N.C. A&T,3512,Taliya Council,2,6,0,FORWARD,Freshman,0,"LUMBERTON, NC",NC,USA
665,Southern,3513,Osha Cummings,23,5,6,GUARD,Junior,0,"ZACHARY, LA",LA,USA
488,N.C. A&T,3513,Talia Davis,20,6,0,FORWARD,Sophomore,0,"DEDHAM, MASS",MA,USA
665,Southern,3514,Kyanna Morgan,24,5,10,GUARD,Junior,0,"CHARLOTTE, NC",NC,USA
488,N.C. A&T,3514,Keona Curtis,32,6,1,FORWARD,Freshman,0,"GROVETOWN, GA,",GA,USA
488,N.C. A&T,3515,Ashuntee Weems,1,5,10,GUARD,Sophomore,0,"ATLANTA, GA",GA,USA
456,UNC Asheville,3542,Faith Adams,2,5,6,GUARD,Senior,0,"MURFREESBORO, TENN",TN,USA
456,UNC Asheville,3543,Jamia Blake,3,5,8,GUARD,Junior,0,"ROCK HILL, SC",SC,USA
456,UNC Asheville,3544,McKinley Brooks-Sumpter,13,5,7,GUARD,Junior,1,"COLUMBIA, SC",SC,USA
456,UNC Asheville,3545,Mallory Bruce,23,5,11,GUARD,Sophomore,0,"GREENVILLE, SC",SC,USA
794,Green Bay,3546,Brooklyn Blackburn,45,6,0,FORWARD,Sophomore,1,"MILWAUKEE, WIS",WI,USA
456,UNC Asheville,3546,Jordaynia Ivie,30,5,9,GUARD,Sophomore,0,"ST LOUIS, MO",MO,USA
794,Green Bay,3547,Bailey Butler,22,5,7,GUARD,Sophomore,0,"SOUTH WAYNE, WIS",WI,USA
456,UNC Asheville,3547,Alonna Sellers,32,6,1,FORWARD,Sophomore,0,"HAMPTON, VA",VA,USA
794,Green Bay,3548,Callie Genke,12,6,0,GUARD,Sophomore,0,"WRIGHTSTOWN, WIS",WI,USA
456,UNC Asheville,3548,Abigail Wilson,45,5,11,FORWARD,Junior,0,"CHINA GROVE, NC",NC,USA
794,Green Bay,3549,Caelan Givens,2,5,10,GUARD,Sophomore,0,"CHIPPEWA FALLS, WIS",WI,USA
456,UNC Asheville,3549,Jamaya Blanks,10,5,10,GUARD/FORWARD,Senior,0,"GREENSBORO, NC",NC,USA
794,Green Bay,3550,Jenna Guyer,30,6,2,FORWARD/CENTER,Freshman,1,"CIRCLE PINES, MINN",MN,USA
456,UNC Asheville,3550,Nycerra Minnis,5,6,3,FORWARD,Junior,1,"RIVERDALE, MD",MD,USA
794,Green Bay,3551,Julia Hartwig,35,6,2,FORWARD,Sophomore,1,"JANESVILLE, WIS",WI,USA
456,UNC Asheville,3551,Taylor Wilkins,22,5,10,GUARD/FORWARD,Sophomore,0,"NEW ORLEANS, LA",LA,USA
794,Green Bay,3552,Jasmine Kondrakiewicz,21,6,1,FORWARD,Sophomore,0,"MILWAUKEE, WIS",WI,USA
456,UNC Asheville,3552,Dakota McCaughan,20,5,5,GUARD,Junior,0,"SECANE, PA",PA,USA
794,Green Bay,3553,Sydney Levy,24,5,8,GUARD,Senior,0,"OSHKOSH, WIS",WI,USA
456,UNC Asheville,3553,Jada Brigman,24,5,9,GUARD,Freshman,0,"CHARLOTTE, NC",NC,USA
794,Green Bay,3554,Hailey Oskey,0,5,10,GUARD,Senior,0,"SEYMOUR, WIS",WI,USA
456,UNC Asheville,3554,Millie Brown,11,5,6,GUARD,Freshman,0,"NASHVILLE, TENN",TN,USA
794,Green Bay,3555,Kendall Renard,15,6,3,FORWARD,Sophomore,0,"GREEN BAY, WIS",WI,USA
794,Green Bay,3556,Cassie Schiltz,1,5,11,GUARD,Sophomore,1,"LUXEMBURG, WIS",WI,USA
794,Green Bay,3557,Maddy Schreiber,34,6,0,GUARD/FORWARD,Sophomore,0,"APPLETON, WIS",WI,USA
794,Green Bay,3559,Tatum Koenig,13,5,7,GUARD,Graduate Student,0,"WEST BRANCH, IOWA",IA,USA
794,Green Bay,3560,Natalie McNeal,11,5,8,GUARD,Junior,0,"GERMANTOWN, WIS",WI,USA
228,Florida A&M,3563,Staysha Allen,22,5,11,FORWARD,Senior,0,"DAWSON, GA",GA,USA
228,Florida A&M,3565,Jamaryn Blair,3,5,5,GUARD,Sophomore,0,"CLEVELAND, TENN",TN,USA
228,Florida A&M,3566,Malerie Brooks,1,5,11,GUARD,Junior,0,"KINGSLAND, GA",GA,USA
228,Florida A&M,3568,Eliya Ellis,44,6,0,FORWARD,Sophomore,0,"LEAGUE CITY, TEXAS",TX,USA
228,Florida A&M,3569,Dylan Horton,23,5,9,GUARD,Senior,0,"LOS ANGELES, CALIF",CA,USA
228,Florida A&M,3570,Caylan Jones,25,5,8,GUARD,Senior,0,"TALLAHASSEE, FLA",FL,USA
228,Florida A&M,3571,Mikyah Mack,12,6,0,FORWARD,Senior,0,"OCEAN SPRINGS, MISS",MS,USA
361,Long Island,3585,Tiana Amos,21,5,7,GUARD,Freshman,0,"DALLAS, TEXAS",TX,USA
228,Florida A&M,3590,Skylar Baltezegar,2,6,2,FORWARD,Sophomore,0,"ORANGE PARK, FLA",FL,USA
228,Florida A&M,3591,Mide Oriyomi,4,6,0,GUARD,Senior,0,"HAMILTON, ONTARIO",,CANADA
228,Florida A&M,3592,Ivet Subirats,13,5,9,GUARD,Junior,0,"CERDANYOLA DEL VALLES, SPAIN",,SPAIN
228,Florida A&M,3593,Ahriahna Grizzle,5,5,9,GUARD,Senior,0,"TORONTO, CANADA",,CANADA
519,Ohio,3604,Jasmine Hale,23,5,9,GUARD,Junior,1,"CINCINNATI, OH",OH,USA
519,Ohio,3605,Kendall Hale,22,5,11,GUARD,Sophomore,0,"CINCINNATI, OH",OH,USA
519,Ohio,3610,Yaya Felder,2,5,8,GUARD,Sophomore,0,"HARTFORD, CT",CT,USA
519,Ohio,3615,Caitlyn Kroll,5,5,10,GUARD,Senior,1,"BRIDGEPORT, OH",OH,USA
519,Ohio,3618,Kate Dennis,14,6,1,GUARD,Sophomore,0,"ROCKFORD, IL",IL,USA
519,Ohio,3620,Abby Garnett,20,6,1,FORWARD,Junior,1,"GOLDEN, CO",CO,USA
519,Ohio,3621,Peyton Guice,11,5,11,GUARD,Junior,0,"WESTERVILLE, OH",OH,USA
519,Ohio,3625,Madi Mace,3,5,11,GUARD,Sophomore,1,"PARKERSBURG, WV",WV,USA
519,Ohio,3626,Ella Pope,4,5,11,FORWARD,Sophomore,0,"OREM, UT",UT,USA
519,Ohio,3627,Jaya McClure,0,5,6,GUARD,Freshman,0,"LOUISVILLE, KY",KY,USA
519,Ohio,3628,Kailah Johnson,10,5,8,GUARD,Junior,0,"HOLLAND, OH",OH,USA
519,Ohio,3629,Aja Austin,24,6,1,FORWARD,Sophomore,0,"WESTERVILLE, OH",OH,USA
519,Ohio,3630,Alexandra Antonova,35,,,FORWARD,Junior,1,"MOSCOW, RUSSIA",,RUSSIA
519,Ohio,3631,Cassidy Lafler,41,,,GUARD,Freshman,0,"DUBLIN, OH",OH,USA
361,Long Island,3683,Kamiya Dambreville,34,5,10,FORWARD,Freshman,0,"BROOKLYN, NY",NY,USA
228,Florida A&M,3736,Peryonna Sylvester,0,5,7,GUARD,Junior,0,"DAYTONA BEACH, FL",FL,USA
228,Florida A&M,3737,Paulla Weekes,20,5,10,FORWARD,Senior,1,"TORONTO, CANADA",,CANADA
610,Saint Mary's (CA),3766,Ali Bamberger,33,6,3,FORWARD,Junior,1,"WALNUT CREEK, CALIF",CA,USA
610,Saint Mary's (CA),3767,Ellie Croco,22,6,1,FORWARD,Junior,0,"LEBANON, ORE",OR,USA
794,Green Bay,3768,Brehna Evans,10,5,8,GUARD,Graduate Student,0,"DE PERE, WIS",WI,USA
610,Saint Mary's (CA),3768,Tayla Dalton,10,5,9,GUARD,Junior,0,"AUCKLAND, NEW ZEALAND",,NEW ZEALAND
610,Saint Mary's (CA),3769,Aspen Garrison,25,6,2,FORWARD,Sophomore,0,"BELLINGHAM, WASH",WA,USA
610,Saint Mary's (CA),3770,Leia Hanafin,3,5,11,GUARD,Junior,0,"MELBOURNE, AUSTRALIA",,AUSTRALIA
610,Saint Mary's (CA),3771,Jade Kirisome,11,5,9,GUARD,Senior,1,"BRISBANE, AUSTRALIA",,AUSTRALIA
610,Saint Mary's (CA),3772,Makena Mastora,1,5,9,GUARD,Sophomore,0,"ALAMEDA, CALIF",CA,USA
610,Saint Mary's (CA),3773,Hannah Rapp,21,5,10,GUARD,Sophomore,0,"MELBOURNE, VICTORIA, AUSTRALIA",,AUSTRALIA
610,Saint Mary's (CA),3774,Addison Wedin,23,5,10,GUARD,Freshman,1,"MILWAUKIE, ORE",OR,USA
610,Saint Mary's (CA),3775,Taycee Wedin,4,5,9,GUARD,Graduate Student,0,"MILWAUKIE, ORE",OR,USA
610,Saint Mary's (CA),3776,Amy West,30,6,4,FORWARD,Senior,1,"PALMERSTON NORTH, NEW ZEALAND",,NEW ZEALAND
